,Country/Region,Continent_Code,Continent_Name,Year-Month,Confirmed_Case,Deaths_Case,Recovered_Case
924,Cote d'Ivoire,AF,Africa,2020-01-31,0,0,0
925,Cote d'Ivoire,AF,Africa,2020-02-29,0,0,0
926,Cote d'Ivoire,AF,Africa,2020-03-31,179,1,7
927,Cote d'Ivoire,AF,Africa,2020-04-30,1275,14,574
928,Cote d'Ivoire,AF,Africa,2020-05-31,2833,33,1435
929,Cote d'Ivoire,AF,Africa,2020-06-30,9499,68,4273
930,Cote d'Ivoire,AF,Africa,2020-07-31,16047,102,11428
931,Cote d'Ivoire,AF,Africa,2020-08-31,18067,117,16699
932,Cote d'Ivoire,AF,Africa,2020-09-30,19724,120,19291
933,Cote d'Ivoire,AF,Africa,2020-10-31,20716,126,20365
934,Cote d'Ivoire,AF,Africa,2020-12-31,22490,137,21934
935,Cote d'Ivoire,AF,Africa,2021-01-31,28399,154,26007
936,Cote d'Ivoire,AF,Africa,2021-02-28,32754,192,32624
937,Cote d'Ivoire,AF,Africa,2021-03-31,43889,244,40254
938,Cote d'Ivoire,AF,Africa,2021-04-30,46036,286,45526
939,Cote d'Ivoire,AF,Africa,2021-05-31,47292,305,46702
940,Cote d'Ivoire,AF,Africa,2021-06-30,48305,313,47834
941,Cote d'Ivoire,AF,Africa,2021-07-31,50135,329,49261
942,Cote d'Ivoire,AF,Africa,2021-08-31,55669,441,0
943,Cote d'Ivoire,AF,Africa,2021-09-30,60253,624,0
944,Cote d'Ivoire,AF,Africa,2021-10-31,61297,695,0
945,Cote d'Ivoire,AF,Africa,2021-11-06,61404,699,0
946,Croatia,EU,Europe,2020-01-31,0,0,0
947,Croatia,EU,Europe,2020-02-29,6,0,0
948,Croatia,EU,Europe,2020-03-31,867,6,67
949,Croatia,EU,Europe,2020-04-30,2076,69,1348
950,Croatia,EU,Europe,2020-05-31,2246,103,2072
951,Croatia,EU,Europe,2020-06-30,2777,107,2155
952,Croatia,EU,Europe,2020-07-31,5139,145,4267
953,Croatia,EU,Europe,2020-08-31,10269,186,7434
954,Croatia,EU,Europe,2020-09-30,16593,280,15057
955,Croatia,EU,Europe,2020-10-31,49316,546,32818
956,Croatia,EU,Europe,2020-12-31,210837,3920,198018
957,Croatia,EU,Europe,2021-01-31,232426,5027,224476
958,Croatia,EU,Europe,2021-02-28,242973,5526,234234
959,Croatia,EU,Europe,2021-03-31,271632,5947,254379
960,Croatia,EU,Europe,2021-04-30,332183,7081,310595
961,Croatia,EU,Europe,2021-05-31,356181,8026,346220
962,Croatia,EU,Europe,2021-06-30,359872,8206,351170
963,Croatia,EU,Europe,2021-07-31,363615,8259,354238
964,Croatia,EU,Europe,2021-08-31,373998,8334,0
965,Croatia,EU,Europe,2021-09-30,404790,8640,0
966,Croatia,EU,Europe,2021-10-31,470348,9220,0
967,Croatia,EU,Europe,2021-11-06,497168,9450,0
968,Cuba,NA,North America,2020-01-31,0,0,0
969,Cuba,NA,North America,2020-02-29,0,0,0
970,Cuba,NA,North America,2020-03-31,186,6,8
971,Cuba,NA,North America,2020-04-30,1501,61,681
972,Cuba,NA,North America,2020-05-31,2045,83,1809
973,Cuba,NA,North America,2020-06-30,2341,86,2214
974,Cuba,NA,North America,2020-07-31,2608,87,2355
975,Cuba,NA,North America,2020-08-31,4032,94,3378
976,Cuba,NA,North America,2020-09-30,5597,122,4893
977,Cuba,NA,North America,2020-10-31,6887,128,6245
978,Cuba,NA,North America,2020-12-31,11863,146,10125
979,Cuba,NA,North America,2021-01-31,26686,214,20863
980,Cuba,NA,North America,2021-02-28,49779,322,45242
981,Cuba,NA,North America,2021-03-31,75263,424,70614
982,Cuba,NA,North America,2021-04-30,106707,644,100603
983,Cuba,NA,North America,2021-05-31,142266,958,135216
984,Cuba,NA,North America,2021-06-30,190993,1284,174151
985,Cuba,NA,North America,2021-07-31,384596,2758,338968
986,Cuba,NA,North America,2021-08-31,652855,5303,0
987,Cuba,NA,North America,2021-09-30,877428,7436,0
988,Cuba,NA,North America,2021-10-31,952001,8236,0
989,Cuba,NA,North America,2021-11-06,955498,8261,0
990,Cyprus,AS,Asia,2020-01-31,0,0,0
991,Cyprus,AS,Asia,2020-02-29,0,0,0
992,Cyprus,AS,Asia,2020-03-31,230,7,23
993,Cyprus,AS,Asia,2020-04-30,843,15,296
994,Cyprus,AS,Asia,2020-05-31,943,17,790
995,Cyprus,AS,Asia,2020-06-30,996,19,833
996,Cyprus,AS,Asia,2020-07-31,1084,19,852
997,Cyprus,AS,Asia,2020-08-31,1487,21,1139
998,Cyprus,AS,Asia,2020-09-30,1743,22,1369
999,Cyprus,AS,Asia,2020-10-31,4217,25,1882
1000,Cyprus,AS,Asia,2020-12-31,22346,120,2057
1001,Cyprus,AS,Asia,2021-01-31,31227,198,2057
1002,Cyprus,AS,Asia,2021-02-28,34935,232,2057
1003,Cyprus,AS,Asia,2021-03-31,46105,257,2057
1004,Cyprus,AS,Asia,2021-04-30,66202,309,39061
1005,Cyprus,AS,Asia,2021-05-31,73483,361,39061
1006,Cyprus,AS,Asia,2021-06-30,76552,375,39061
1007,Cyprus,AS,Asia,2021-07-31,102926,420,39061
1008,Cyprus,AS,Asia,2021-08-31,115310,510,0
1009,Cyprus,AS,Asia,2021-09-30,120143,552,0
1010,Cyprus,AS,Asia,2021-10-31,124017,575,0
1011,Cyprus,AS,Asia,2021-11-06,125413,577,0
1012,Czechia,EU,Europe,2020-01-31,0,0,0
1013,Czechia,EU,Europe,2020-02-29,0,0,0
1014,Czechia,EU,Europe,2020-03-31,3308,31,45
1015,Czechia,EU,Europe,2020-04-30,7682,236,3314
1016,Czechia,EU,Europe,2020-05-31,9268,320,6558
1017,Czechia,EU,Europe,2020-06-30,11954,349,7771
1018,Czechia,EU,Europe,2020-07-31,16574,382,11569
1019,Czechia,EU,Europe,2020-08-31,24618,424,17807
1020,Czechia,EU,Europe,2020-09-30,70763,655,33443
1021,Czechia,EU,Europe,2020-10-31,335102,3251,143359
1022,Czechia,EU,Europe,2020-12-31,718661,11580,592581
1023,Czechia,EU,Europe,2021-01-31,984774,16308,871917
1024,Czechia,EU,Europe,2021-02-28,1235480,20339,1067557
1025,Czechia,EU,Europe,2021-03-31,1532332,26421,1366461
1026,Czechia,EU,Europe,2021-04-30,1630758,29267,1549439
1027,Czechia,EU,Europe,2021-05-31,1661272,30108,1620098
1028,Czechia,EU,Europe,2021-06-30,1667287,30303,1635579
1029,Czechia,EU,Europe,2021-07-31,1673576,30373,1640314
1030,Czechia,EU,Europe,2021-08-31,1679189,30404,0
1031,Czechia,EU,Europe,2021-09-30,1691489,30459,0
1032,Czechia,EU,Europe,2021-10-31,1762902,30753,0
1033,Czechia,EU,Europe,2021-11-06,1810395,30985,0
1034,Denmark,EU,Europe,2020-01-31,0,0,0
1035,Denmark,EU,Europe,2020-02-29,3,0,0
1036,Denmark,EU,Europe,2020-03-31,3039,90,77
1037,Denmark,EU,Europe,2020-04-30,9356,452,6741
1038,Denmark,EU,Europe,2020-05-31,11869,574,10560
1039,Denmark,EU,Europe,2020-06-30,12968,605,11849
1040,Denmark,EU,Europe,2020-07-31,14028,615,12780
1041,Denmark,EU,Europe,2020-08-31,17410,624,15593
1042,Denmark,EU,Europe,2020-09-30,28479,650,21197
1043,Denmark,EU,Europe,2020-10-31,46863,721,35020
1044,Denmark,EU,Europe,2020-12-31,164116,1298,127844
1045,Denmark,EU,Europe,2021-01-31,199156,2126,187996
1046,Denmark,EU,Europe,2021-02-28,211883,2362,202868
1047,Denmark,EU,Europe,2021-03-31,231295,2420,219676
1048,Denmark,EU,Europe,2021-04-30,251249,2484,238450
1049,Denmark,EU,Europe,2021-05-31,281985,2517,266182
1050,Denmark,EU,Europe,2021-06-30,294503,2535,289000
1051,Denmark,EU,Europe,2021-07-31,317909,2551,304203
1052,Denmark,EU,Europe,2021-08-31,347028,2586,0
1053,Denmark,EU,Europe,2021-09-30,360550,2658,0
1054,Denmark,EU,Europe,2021-10-31,390727,2716,0
1055,Denmark,EU,Europe,2021-11-06,403590,2740,0
1056,Djibouti,AF,Africa,2020-01-31,0,0,0
1057,Djibouti,AF,Africa,2020-02-29,0,0,0
1058,Djibouti,AF,Africa,2020-03-31,30,0,0
1059,Djibouti,AF,Africa,2020-04-30,1089,2,642
1060,Djibouti,AF,Africa,2020-05-31,3354,24,1504
1061,Djibouti,AF,Africa,2020-06-30,4682,54,4524
1062,Djibouti,AF,Africa,2020-07-31,5084,58,4999
1063,Djibouti,AF,Africa,2020-08-31,5387,60,5323
1064,Djibouti,AF,Africa,2020-09-30,5416,61,5344
1065,Djibouti,AF,Africa,2020-10-31,5561,61,5441
1066,Djibouti,AF,Africa,2020-12-31,5831,61,5728
1067,Djibouti,AF,Africa,2021-01-31,5932,63,5845
1068,Djibouti,AF,Africa,2021-02-28,6066,63,5897
1069,Djibouti,AF,Africa,2021-03-31,8002,70,6460
1070,Djibouti,AF,Africa,2021-04-30,11100,143,10708
1071,Djibouti,AF,Africa,2021-05-31,11533,154,11369
1072,Djibouti,AF,Africa,2021-06-30,11602,155,11443
1073,Djibouti,AF,Africa,2021-07-31,11651,156,11490
1074,Djibouti,AF,Africa,2021-08-31,11750,157,0
1075,Djibouti,AF,Africa,2021-09-30,12811,167,0
1076,Djibouti,AF,Africa,2021-10-31,13478,181,0
1077,Djibouti,AF,Africa,2021-11-06,13491,186,0
1078,Dominica,NA,North America,2020-01-31,0,0,0
1079,Dominica,NA,North America,2020-02-29,0,0,0
1080,Dominica,NA,North America,2020-03-31,12,0,0
1081,Dominica,NA,North America,2020-04-30,16,0,13
1082,Dominica,NA,North America,2020-05-31,16,0,16
1083,Dominica,NA,North America,2020-06-30,18,0,18
1084,Dominica,NA,North America,2020-07-31,18,0,18
1085,Dominica,NA,North America,2020-08-31,20,0,18
1086,Dominica,NA,North America,2020-09-30,30,0,24
1087,Dominica,NA,North America,2020-10-31,50,0,33
1088,Dominica,NA,North America,2020-12-31,88,0,83
1089,Dominica,NA,North America,2021-01-31,117,0,106
1090,Dominica,NA,North America,2021-02-28,142,0,127
1091,Dominica,NA,North America,2021-03-31,161,0,153
1092,Dominica,NA,North America,2021-04-30,174,0,172
1093,Dominica,NA,North America,2021-05-31,188,0,186
1094,Dominica,NA,North America,2021-06-30,193,0,191
1095,Dominica,NA,North America,2021-07-31,210,0,200
1096,Dominica,NA,North America,2021-08-31,1638,4,0
1097,Dominica,NA,North America,2021-09-30,3481,20,0
1098,Dominica,NA,North America,2021-10-31,4823,32,0
1099,Dominica,NA,North America,2021-11-06,4961,32,0
1100,Dominican Republic,NA,North America,2020-01-31,0,0,0
1101,Dominican Republic,NA,North America,2020-02-29,0,0,0
1102,Dominican Republic,NA,North America,2020-03-31,1109,51,5
1103,Dominican Republic,NA,North America,2020-04-30,6972,301,1301
1104,Dominican Republic,NA,North America,2020-05-31,17285,502,10559
1105,Dominican Republic,NA,North America,2020-06-30,32568,747,17580
1106,Dominican Republic,NA,North America,2020-07-31,69649,1160,36470
1107,Dominican Republic,NA,North America,2020-08-31,94715,1710,68082
1108,Dominican Republic,NA,North America,2020-09-30,112209,2105,87629
1109,Dominican Republic,NA,North America,2020-10-31,127018,2245,104862
1110,Dominican Republic,NA,North America,2020-12-31,170785,2414,131185
1111,Dominican Republic,NA,North America,2021-01-31,214060,2666,157533
1112,Dominican Republic,NA,North America,2021-02-28,239617,3100,191338
1113,Dominican Republic,NA,North America,2021-03-31,252727,3325,212156
1114,Dominican Republic,NA,North America,2021-04-30,266561,3480,226392
1115,Dominican Republic,NA,North America,2021-05-31,292786,3628,241596
1116,Dominican Republic,NA,North America,2021-06-30,325221,3822,266079
1117,Dominican Republic,NA,North America,2021-07-31,341905,3963,323333
1118,Dominican Republic,NA,North America,2021-08-31,350173,4008,0
1119,Dominican Republic,NA,North America,2021-09-30,359047,4046,0
1120,Dominican Republic,NA,North America,2021-10-31,381667,4130,0
1121,Dominican Republic,NA,North America,2021-11-06,387269,4150,0
1122,Ecuador,SA,South America,2020-01-31,0,0,0
1123,Ecuador,SA,South America,2020-02-29,0,0,0
1124,Ecuador,SA,South America,2020-03-31,2240,75,54
1125,Ecuador,SA,South America,2020-04-30,24934,900,1558
1126,Ecuador,SA,South America,2020-05-31,39098,3358,19592
1127,Ecuador,SA,South America,2020-06-30,56432,4527,27594
1128,Ecuador,SA,South America,2020-07-31,85355,5702,36044
1129,Ecuador,SA,South America,2020-08-31,113767,6556,101669
1130,Ecuador,SA,South America,2020-09-30,137047,11355,112296
1131,Ecuador,SA,South America,2020-10-31,168192,12670,141759
1132,Ecuador,SA,South America,2020-12-31,212512,14034,184507
1133,Ecuador,SA,South America,2021-01-31,250828,14859,209814
1134,Ecuador,SA,South America,2021-02-28,286155,15811,247898
1135,Ecuador,SA,South America,2021-03-31,328755,16847,281684
1136,Ecuador,SA,South America,2021-04-30,381862,18631,318598
1137,Ecuador,SA,South America,2021-05-31,426037,20572,375151
1138,Ecuador,SA,South America,2021-06-30,458504,21560,423688
1139,Ecuador,SA,South America,2021-07-31,487372,31631,443880
1140,Ecuador,SA,South America,2021-08-31,501201,32244,0
1141,Ecuador,SA,South America,2021-09-30,509238,32762,0
1142,Ecuador,SA,South America,2021-10-31,515859,32958,0
1143,Ecuador,SA,South America,2021-11-06,519386,32989,0
1144,Egypt,AF,Africa,2020-01-31,0,0,0
1145,Egypt,AF,Africa,2020-02-29,1,0,1
1146,Egypt,AF,Africa,2020-03-31,710,46,157
1147,Egypt,AF,Africa,2020-04-30,5537,392,1381
1148,Egypt,AF,Africa,2020-05-31,24985,959,6037
1149,Egypt,AF,Africa,2020-06-30,68311,2953,18460
1150,Egypt,AF,Africa,2020-07-31,94078,4805,39638
1151,Egypt,AF,Africa,2020-08-31,98939,5421,72929
1152,Egypt,AF,Africa,2020-09-30,103198,5930,96494
1153,Egypt,AF,Africa,2020-10-31,107555,6266,99452
1154,Egypt,AF,Africa,2020-12-31,138062,7631,112105
1155,Egypt,AF,Africa,2021-01-31,165951,9316,129636
1156,Egypt,AF,Africa,2021-02-28,182424,10688,140892
1157,Egypt,AF,Africa,2021-03-31,202131,11995,154694
1158,Egypt,AF,Africa,2021-04-30,227552,13339,170773
1159,Egypt,AF,Africa,2021-05-31,262650,15096,192112
1160,Egypt,AF,Africa,2021-06-30,281282,16169,211384
1161,Egypt,AF,Africa,2021-07-31,284262,16524,230368
1162,Egypt,AF,Africa,2021-08-31,288441,16736,0
1163,Egypt,AF,Africa,2021-09-30,304524,17331,0
1164,Egypt,AF,Africa,2021-10-31,331017,18651,0
1165,Egypt,AF,Africa,2021-11-06,336582,19011,0
1166,El Salvador,NA,North America,2020-01-31,0,0,0
1167,El Salvador,NA,North America,2020-02-29,0,0,0
1168,El Salvador,NA,North America,2020-03-31,32,1,0
1169,El Salvador,NA,North America,2020-04-30,395,10,119
1170,El Salvador,NA,North America,2020-05-31,2517,46,1040
1171,El Salvador,NA,North America,2020-06-30,6438,174,3770
1172,El Salvador,NA,North America,2020-07-31,16632,448,8362
1173,El Salvador,NA,North America,2020-08-31,25729,717,14292
1174,El Salvador,NA,North America,2020-09-30,29077,843,23813
1175,El Salvador,NA,North America,2020-10-31,33826,975,29186
1176,El Salvador,NA,North America,2020-12-31,46242,1327,45960
1177,El Salvador,NA,North America,2021-01-31,54966,1623,48711
1178,El Salvador,NA,North America,2021-02-28,60181,1854,55312
1179,El Salvador,NA,North America,2021-03-31,64726,2006,61640
1180,El Salvador,NA,North America,2021-04-30,69198,2124,64876
1181,El Salvador,NA,North America,2021-05-31,73702,2249,68803
1182,El Salvador,NA,North America,2021-06-30,78766,2381,72572
1183,El Salvador,NA,North America,2021-07-31,86620,2629,76265
1184,El Salvador,NA,North America,2021-08-31,94060,2918,0
1185,El Salvador,NA,North America,2021-09-30,104348,3234,0
1186,El Salvador,NA,North America,2021-10-31,113422,3629,0
1187,El Salvador,NA,North America,2021-11-06,116258,3675,0
1188,Equatorial Guinea,AF,Africa,2020-01-31,0,0,0
1189,Equatorial Guinea,AF,Africa,2020-02-29,0,0,0
1190,Equatorial Guinea,AF,Africa,2020-03-31,12,0,1
1191,Equatorial Guinea,AF,Africa,2020-04-30,315,1,9
1192,Equatorial Guinea,AF,Africa,2020-05-31,1306,12,200
1193,Equatorial Guinea,AF,Africa,2020-06-30,2001,32,515
1194,Equatorial Guinea,AF,Africa,2020-07-31,4821,83,2182
1195,Equatorial Guinea,AF,Africa,2020-08-31,4941,83,3884
1196,Equatorial Guinea,AF,Africa,2020-09-30,5030,83,4769
1197,Equatorial Guinea,AF,Africa,2020-10-31,5088,83,4965
1198,Equatorial Guinea,AF,Africa,2020-12-31,5277,86,5136
1199,Equatorial Guinea,AF,Africa,2021-01-31,5516,86,5286
1200,Equatorial Guinea,AF,Africa,2021-02-28,6005,91,5622
1201,Equatorial Guinea,AF,Africa,2021-03-31,6914,102,6495
1202,Equatorial Guinea,AF,Africa,2021-04-30,7694,112,7279
1203,Equatorial Guinea,AF,Africa,2021-05-31,8529,118,8146
1204,Equatorial Guinea,AF,Africa,2021-06-30,8734,121,8521
1205,Equatorial Guinea,AF,Africa,2021-07-31,8880,123,8637
1206,Equatorial Guinea,AF,Africa,2021-08-31,9477,126,0
1207,Equatorial Guinea,AF,Africa,2021-09-30,12362,147,0
1208,Equatorial Guinea,AF,Africa,2021-10-31,13368,167,0
1209,Equatorial Guinea,AF,Africa,2021-11-06,13407,168,0
1210,Eritrea,AF,Africa,2020-01-31,0,0,0
1211,Eritrea,AF,Africa,2020-02-29,0,0,0
1212,Eritrea,AF,Africa,2020-03-31,15,0,0
1213,Eritrea,AF,Africa,2020-04-30,39,0,26
1214,Eritrea,AF,Africa,2020-05-31,39,0,39
1215,Eritrea,AF,Africa,2020-06-30,203,0,53
1216,Eritrea,AF,Africa,2020-07-31,279,0,225
1217,Eritrea,AF,Africa,2020-08-31,319,0,284
1218,Eritrea,AF,Africa,2020-09-30,375,0,341
1219,Eritrea,AF,Africa,2020-10-31,463,0,412
1220,Eritrea,AF,Africa,2020-12-31,1320,3,643
1221,Eritrea,AF,Africa,2021-01-31,2135,7,1594
1222,Eritrea,AF,Africa,2021-02-28,2847,7,2253
1223,Eritrea,AF,Africa,2021-03-31,3285,10,3029
1224,Eritrea,AF,Africa,2021-04-30,3671,10,3492
1225,Eritrea,AF,Africa,2021-05-31,4094,14,3853
1226,Eritrea,AF,Africa,2021-06-30,6009,23,5512
1227,Eritrea,AF,Africa,2021-07-31,6547,35,6444
1228,Eritrea,AF,Africa,2021-08-31,6642,38,0
1229,Eritrea,AF,Africa,2021-09-30,6722,42,0
1230,Eritrea,AF,Africa,2021-10-31,6834,45,0
1231,Eritrea,AF,Africa,2021-11-06,6943,46,0
1232,Estonia,EU,Europe,2020-01-31,0,0,0
1233,Estonia,EU,Europe,2020-02-29,1,0,0
1234,Estonia,EU,Europe,2020-03-31,745,4,26
1235,Estonia,EU,Europe,2020-04-30,1689,52,249
1236,Estonia,EU,Europe,2020-05-31,1869,68,1624
1237,Estonia,EU,Europe,2020-06-30,1989,69,1829
1238,Estonia,EU,Europe,2020-07-31,2064,69,1930
1239,Estonia,EU,Europe,2020-08-31,2375,64,2088
1240,Estonia,EU,Europe,2020-09-30,3371,64,2605
1241,Estonia,EU,Europe,2020-10-31,4905,73,3811
1242,Estonia,EU,Europe,2020-12-31,27990,229,18326
1243,Estonia,EU,Europe,2021-01-31,44208,419,33738
1244,Estonia,EU,Europe,2021-02-28,65600,589,49908
1245,Estonia,EU,Europe,2021-03-31,106424,902,81859
1246,Estonia,EU,Europe,2021-04-30,122019,1161,111274
1247,Estonia,EU,Europe,2021-05-31,129544,1252,123073
1248,Estonia,EU,Europe,2021-06-30,131064,1269,127351
1249,Estonia,EU,Europe,2021-07-31,133557,1272,128898
1250,Estonia,EU,Europe,2021-08-31,141956,1292,0
1251,Estonia,EU,Europe,2021-09-30,156257,1357,0
1252,Estonia,EU,Europe,2021-10-31,193969,1531,0
1253,Estonia,EU,Europe,2021-11-06,204148,1598,0
1254,Eswatini,AF,Africa,2020-01-31,0,0,0
1255,Eswatini,AF,Africa,2020-02-29,0,0,0
1256,Eswatini,AF,Africa,2020-03-31,9,0,0
1257,Eswatini,AF,Africa,2020-04-30,100,1,12
1258,Eswatini,AF,Africa,2020-05-31,285,2,189
1259,Eswatini,AF,Africa,2020-06-30,812,11,408
1260,Eswatini,AF,Africa,2020-07-31,2648,41,1214
1261,Eswatini,AF,Africa,2020-08-31,4577,91,3529
1262,Eswatini,AF,Africa,2020-09-30,5482,109,4912
1263,Eswatini,AF,Africa,2020-10-31,5917,117,5646
1264,Eswatini,AF,Africa,2020-12-31,9358,205,7073
1265,Eswatini,AF,Africa,2021-01-31,15711,565,10478
1266,Eswatini,AF,Africa,2021-02-28,17014,652,14676
1267,Eswatini,AF,Africa,2021-03-31,17337,667,16528
1268,Eswatini,AF,Africa,2021-04-30,18458,671,17743
1269,Eswatini,AF,Africa,2021-05-31,18595,673,17874
1270,Eswatini,AF,Africa,2021-06-30,19084,678,18107
1271,Eswatini,AF,Africa,2021-07-31,25979,787,20918
1272,Eswatini,AF,Africa,2021-08-31,43371,1101,0
1273,Eswatini,AF,Africa,2021-09-30,45924,1220,0
1274,Eswatini,AF,Africa,2021-10-31,46421,1242,0
1275,Eswatini,AF,Africa,2021-11-06,46457,1244,0
1276,Ethiopia,AF,Africa,2020-01-31,0,0,0
1277,Ethiopia,AF,Africa,2020-02-29,0,0,0
1278,Ethiopia,AF,Africa,2020-03-31,26,0,2
1279,Ethiopia,AF,Africa,2020-04-30,131,3,59
1280,Ethiopia,AF,Africa,2020-05-31,1172,11,209
1281,Ethiopia,AF,Africa,2020-06-30,5846,103,2430
1282,Ethiopia,AF,Africa,2020-07-31,17530,274,6950
1283,Ethiopia,AF,Africa,2020-08-31,52131,809,18994
1284,Ethiopia,AF,Africa,2020-09-30,75368,1198,31204
1285,Ethiopia,AF,Africa,2020-10-31,96169,1469,52517
1286,Ethiopia,AF,Africa,2020-12-31,124264,1923,112096
1287,Ethiopia,AF,Africa,2021-01-31,137650,2093,122862
1288,Ethiopia,AF,Africa,2021-02-28,159072,2365,134858
1289,Ethiopia,AF,Africa,2021-03-31,206589,2865,158109
1290,Ethiopia,AF,Africa,2021-04-30,257442,3688,198862
1291,Ethiopia,AF,Africa,2021-05-31,271541,4165,238734
1292,Ethiopia,AF,Africa,2021-06-30,276174,4320,260372
1293,Ethiopia,AF,Africa,2021-07-31,280365,4385,263500
1294,Ethiopia,AF,Africa,2021-08-31,308134,4675,0
1295,Ethiopia,AF,Africa,2021-09-30,345674,5582,0
1296,Ethiopia,AF,Africa,2021-10-31,365167,6459,0
1297,Ethiopia,AF,Africa,2021-11-06,367062,6531,0
1298,Fiji,OC,Australia,2020-01-31,0,0,0
1299,Fiji,OC,Australia,2020-02-29,0,0,0
1300,Fiji,OC,Australia,2020-03-31,5,0,0
1301,Fiji,OC,Australia,2020-04-30,18,0,12
1302,Fiji,OC,Australia,2020-05-31,18,0,15
1303,Fiji,OC,Australia,2020-06-30,18,0,18
1304,Fiji,OC,Australia,2020-07-31,27,1,18
1305,Fiji,OC,Australia,2020-08-31,28,2,23
1306,Fiji,OC,Australia,2020-09-30,32,2,28
1307,Fiji,OC,Australia,2020-10-31,34,2,31
1308,Fiji,OC,Australia,2020-12-31,49,2,44
1309,Fiji,OC,Australia,2021-01-31,55,2,53
1310,Fiji,OC,Australia,2021-02-28,59,2,54
1311,Fiji,OC,Australia,2021-03-31,67,2,64
1312,Fiji,OC,Australia,2021-04-30,117,2,65
1313,Fiji,OC,Australia,2021-05-31,438,4,167
1314,Fiji,OC,Australia,2021-06-30,4418,21,882
1315,Fiji,OC,Australia,2021-07-31,29781,238,7705
1316,Fiji,OC,Australia,2021-08-31,46716,496,0
1317,Fiji,OC,Australia,2021-09-30,51023,624,0
1318,Fiji,OC,Australia,2021-10-31,52141,674,0
1319,Fiji,OC,Australia,2021-11-06,52247,674,0
1320,Finland,EU,Europe,2020-01-31,1,0,0
1321,Finland,EU,Europe,2020-02-29,3,0,1
1322,Finland,EU,Europe,2020-03-31,1418,17,10
1323,Finland,EU,Europe,2020-04-30,4995,211,3000
1324,Finland,EU,Europe,2020-05-31,6859,320,5500
1325,Finland,EU,Europe,2020-06-30,7214,328,6600
1326,Finland,EU,Europe,2020-07-31,7432,329,6950
1327,Finland,EU,Europe,2020-08-31,8086,336,7200
1328,Finland,EU,Europe,2020-09-30,9992,344,8100
1329,Finland,EU,Europe,2020-10-31,16113,358,11300
1330,Finland,EU,Europe,2020-12-31,36107,561,29000
1331,Finland,EU,Europe,2021-01-31,45238,671,31000
1332,Finland,EU,Europe,2021-02-28,57672,742,46000
1333,Finland,EU,Europe,2021-03-31,77452,844,46000
1334,Finland,EU,Europe,2021-04-30,86808,914,46000
1335,Finland,EU,Europe,2021-05-31,92488,956,46000
1336,Finland,EU,Europe,2021-06-30,95742,969,46000
1337,Finland,EU,Europe,2021-07-31,106802,984,46000
1338,Finland,EU,Europe,2021-08-31,127182,1029,0
1339,Finland,EU,Europe,2021-09-30,141552,1079,0
1340,Finland,EU,Europe,2021-10-31,157531,1158,0
1341,Finland,EU,Europe,2021-11-06,162476,1188,0
1342,France,EU,Europe,2020-01-31,5,0,0
1343,France,EU,Europe,2020-02-29,100,2,12
1344,France,EU,Europe,2020-03-31,52281,3526,9513
1345,France,EU,Europe,2020-04-30,168861,24349,49476
1346,France,EU,Europe,2020-05-31,190975,28805,68473
1347,France,EU,Europe,2020-06-30,204244,29846,76399
1348,France,EU,Europe,2020-07-31,227239,30268,81764
1349,France,EU,Europe,2020-08-31,321160,30646,86790
1350,France,EU,Europe,2020-09-30,605893,31978,98632
1351,France,EU,Europe,2020-10-31,1414396,36827,123095
1352,France,EU,Europe,2020-12-31,2677660,64758,200142
1353,France,EU,Europe,2021-01-31,3255994,76200,230612
1354,France,EU,Europe,2021-02-28,3815688,86579,261649
1355,France,EU,Europe,2021-03-31,4705186,95798,301467
1356,France,EU,Europe,2021-04-30,5677829,104676,346480
1357,France,EU,Europe,2021-05-31,5728909,109693,391670
1358,France,EU,Europe,2021-06-30,5837403,111259,405285
1359,France,EU,Europe,2021-07-31,6190621,112061,413170
1360,France,EU,Europe,2021-08-31,6835022,114926,0
1361,France,EU,Europe,2021-09-30,7106028,117474,0
1362,France,EU,Europe,2021-10-31,7268527,118625,0
1363,France,EU,Europe,2021-11-06,7310967,118855,0
1364,Gabon,AF,Africa,2020-01-31,0,0,0
1365,Gabon,AF,Africa,2020-02-29,0,0,0
1366,Gabon,AF,Africa,2020-03-31,16,1,0
1367,Gabon,AF,Africa,2020-04-30,276,3,67
1368,Gabon,AF,Africa,2020-05-31,2655,17,722
1369,Gabon,AF,Africa,2020-06-30,5394,42,2420
1370,Gabon,AF,Africa,2020-07-31,7352,49,4943
1371,Gabon,AF,Africa,2020-08-31,8533,53,7264
1372,Gabon,AF,Africa,2020-09-30,8766,54,8005
1373,Gabon,AF,Africa,2020-10-31,8968,55,8698
1374,Gabon,AF,Africa,2020-12-31,9571,64,9388
1375,Gabon,AF,Africa,2021-01-31,10748,68,10260
1376,Gabon,AF,Africa,2021-02-28,14564,83,13143
1377,Gabon,AF,Africa,2021-03-31,19550,118,16609
1378,Gabon,AF,Africa,2021-04-30,23075,139,19629
1379,Gabon,AF,Africa,2021-05-31,24429,152,22118
1380,Gabon,AF,Africa,2021-06-30,24984,159,24598
1381,Gabon,AF,Africa,2021-07-31,25384,164,25166
1382,Gabon,AF,Africa,2021-08-31,25888,166,0
1383,Gabon,AF,Africa,2021-09-30,30155,186,0
1384,Gabon,AF,Africa,2021-10-31,35525,239,0
